;ff;ff;ff;ff;precip;precip;precip;precip;hu;hu;hu;hu;t;t;t;t
;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum
datetime;;;;;;;;;;;;;;;;
2017-02-25;0.0;4.976872590894885;14.2;47773.0;0.0;0.0011250000000000001;0.2;10.8;55.0;82.36677350427351;100.0;770953.0;271.85;281.11755208333335;287.35;2698728.5
2017-02-26;1.6;6.170726117303886;14.9;59232.8;0.0;0.006595123984163368;2.1;63.300000000000004;61.0;87.1720202874049;100.0;824996.0;279.95;283.4945567246588;287.95;2721264.25
2017-02-27;2.5;8.3406328320802;26.7;79869.9;0.0;0.06042947982904202;2.4;579.7;56.0;84.0786683630195;100.0;793030.0;275.15;280.54338334896323;284.55;2692374.85
2017-02-28;0.0;7.043384422896466;20.5;67553.1;0.0;0.028543122327667116;1.4;273.7;48.0;80.37638727407251;100.0;760441.0;273.55;279.88416388657214;285.05;2684648.9
2017-03-01;1.1;6.535250892294773;17.5;62254.8;0.0;0.037387103549674436;1.6;356.0;53.0;87.93701448666806;100.0;837688.0;276.75;282.30028343481;286.25;2689192.5
2017-03-02;0.0;4.216377870563674;14.3;40392.9;0.0;0.007799937349900804;0.7;74.7;37.0;74.8916379580332;100.0;717387.0;272.55;281.2497181334168;287.35;2694091.05
2017-03-03;0.0;5.09408148379702;16.5;48887.9;0.0;0.014400333437532564;1.6;138.20000000000002;65.0;88.29790559549859;100.0;847395.0;277.95;283.01900072939463;288.25;2716133.35
2017-03-04;0.0;5.043096801083672;16.9;48398.6;0.0;0.010223009587328054;2.3;98.10000000000001;51.0;81.54823921650343;100.0;782700.0;275.55;280.48240258387165;286.65;2692070.1
2017-03-05;0.0;8.07984957693513;26.5;77348.4;0.0;0.024222824953056544;2.5;232.20000000000002;48.0;76.9065693430657;100.0;737534.0;276.45;281.96899895724715;285.65;2704082.7
2017-03-06;0.0;8.302618675013042;37.9;79580.6;0.0;0.03169740543919975;3.2;304.2;48.0;78.26070647077212;100.0;751068.0;277.25;281.61934458685005;286.65;2702700.85
2017-03-07;0.0;3.8604186388976545;12.3;36701.0;0.0;0.018580441640378552;0.8;176.70000000000002;68.0;92.12798150677735;100.0;876782.0;277.75;281.56108542607967;285.75;2679616.85
2017-03-08;1.8;6.108860894630084;13.7;57221.7;0.0;0.002900714514236963;0.2;27.200000000000003;14.0;95.18422174840086;100.0;892828.0;280.25;284.68404414116645;288.55;2670051.65
2017-03-09;0.0;3.3632904608788854;8.5;31379.5;0.0;0.0032386058981233247;0.6;30.200000000000003;60.0;92.83579849946409;100.0;866158.0;279.25;284.8673419078242;289.15;2657812.3
2017-03-10;0.0;2.770333904109589;11.1;25886.0;0.0;0.000577787288679649;0.2;5.4;56.0;85.54568799486411;100.0;799510.0;274.65;283.76150224695056;291.35;2652035.0
2017-03-11;0.0;2.360868149755833;10.2;21755.4;0.0;0.00021710811984368216;0.2;2.0;42.0;85.67762943666558;100.0;789348.0;276.45;284.75924780201893;291.75;2623486.95
2017-03-12;0.0;4.9163710194486;16.5;46007.4;0.0;0.020474460354776663;1.0;191.60000000000002;62.0;89.38202607394743;100.0;836437.0;279.25;282.8906710835649;285.65;2647290.9
2017-03-13;0.0;3.8513775290572534;12.1;35787.0;0.0;0.0011408890323969432;4.7;10.6;40.0;78.2652819629789;100.0;727241.0;273.15;282.5084588893672;288.85;2625068.6
2017-03-14;0.0;2.148619730365932;6.6;20081.0;0.0;0.0005990586221651691;0.6;5.6000000000000005;67.0;89.02535301668806;100.0;832209.0;271.45;281.8776101839966;286.45;2634991.9
2017-03-15;0.0;2.4828403001071813;8.1;23164.9;0.0;0.0010933647765033767;0.2;10.200000000000001;60.0;87.67995712754555;100.0;818054.0;277.65;283.4512325830654;288.65;2644600.0
2017-03-16;0.0;2.5180701004488135;10.6;23564.1;0.0;0.0004916105589398312;0.2;4.6000000000000005;35.0;87.20762983543493;100.0;816089.0;273.45;282.60082282539;293.35;2644578.5
2017-03-17;0.0;4.104626562666951;13.0;38415.2;0.0;0.00012824623276691248;0.2;1.2000000000000002;46.0;75.80081213934601;100.0;709344.0;277.25;282.5472430006412;288.05;2644077.1
2017-03-18;0.0;5.7915811965811965;15.3;54209.2;0.0;0.00023506784912918048;0.2;2.2;62.0;87.5176282051282;100.0;819165.0;278.05;283.91889957264954;289.15;2657480.9
2017-03-19;1.0;4.998300918999786;10.9;46774.1;0.0;8.549748851127498e-05;0.2;0.8;57.0;81.66303302340494;100.0;764121.0;281.05;284.31533076840867;288.35;2660338.55
2017-03-20;1.1;5.8934908080376225;13.8;55139.5;0.0;0.003911510099390831;0.8;36.6;65.0;86.53029817249119;100.0;809664.0;279.85;283.6829592818211;287.85;2654421.45
2017-03-21;0.0;4.7073405278341705;18.2;44056.0;0.0;0.007941427960666951;1.5;74.3;37.0;70.6772091035367;100.0;661468.0;276.55;281.3140346190832;285.95;2632818.05
2017-03-22;0.0;3.8518796187212168;16.6;35965.0;0.0;0.032829905741216796;1.6;306.5;38.0;79.35082458770614;100.0;740978.0;274.15;280.13159134718353;285.95;2615868.8
2017-03-23;0.0;2.958655695661466;13.3;27687.1;0.0;0.011979055353708058;2.2;112.10000000000001;46.0;86.08270998076512;100.0;805562.0;273.85;279.5558345800385;285.95;2616083.5
2017-03-24;0.0;4.572030408615774;14.2;43301.7;0.0;0.0002319451765946231;0.2;2.2;41.0;82.98862439435433;100.0;787894.0;274.35;281.60136928586473;288.85;2673523.4
2017-03-25;1.1;7.450958533027714;22.5;71514.3;0.0;2.083767451552407e-05;0.2;0.2;28.0;74.87809960408418;100.0;718680.0;279.15;283.91634715565743;292.85;2725029.1
2017-03-26;0.0;3.9323092998955067;15.3;37632.2;0.0;2.090301003344482e-05;0.2;0.2;43.0;74.55611285266458;98.0;713502.0;276.95;283.2370114942529;290.15;2710578.2
2017-03-27;0.0;3.921033364710804;13.0;37489.0;0.0;0.00016736401673640169;0.2;1.6;31.0;69.21093913407238;100.0;661795.0;274.85;285.36203723070486;293.65;2728631.8
2017-03-28;0.0;5.0850354314297626;15.0;48796.0;0.0;0.0023350359637235485;0.8;22.400000000000002;46.0;82.26941115164148;100.0;789375.0;277.15;285.02619593538304;291.65;2734826.35
2017-03-29;0.0;4.897259845801209;14.0;47003.9;0.0;0.0012085851219003961;0.6;11.600000000000001;34.0;74.1224213377787;100.0;711427.0;279.75;286.704000833507;294.65;2751785.0
2017-03-30;0.0;4.046702149864329;14.5;38775.5;0.0;0.0008977035490605427;0.4;8.6;33.0;69.69661865998748;99.0;667833.0;277.35;287.584721352536;296.45;2755636.8
2017-03-31;0.5;5.937849967941868;14.5;55566.4;0.0;0.008100887036443304;1.8;75.8;43.0;80.10686044026501;99.0;749640.0;280.55;285.18788202607396;291.45;2668788.2
2017-04-01;0.0;4.651469488083788;13.2;43523.8;0.0;0.009853585550924441;1.8;92.2;55.0;84.47472480495885;100.0;790430.0;280.05;283.55343058672656;290.05;2653209.45
2017-04-02;0.0;3.024257164005499;10.9;28600.4;0.0;0.0003595600676818951;0.2;3.4000000000000004;46.0;82.27820661943534;100.0;778105.0;276.95;283.58606852067254;289.95;2681873.45
2017-04-03;0.0;2.6733632661585047;8.8;25602.8;0.0;0.0008351602463722727;0.2;8.0;41.0;80.45302713987473;100.0;770740.0;273.65;283.39575634199815;291.55;2714647.95
2017-04-04;0.0;4.317371090448013;13.5;40859.6;0.0;0.0029346563918505224;1.0;27.8;14.0;86.6200168740772;100.0;821331.0;277.55;283.600337481544;288.15;2689098.4
2017-04-05;0.0;4.02408316790304;10.2;38514.5;0.0;0.0011596322607605517;1.5;11.1;44.0;79.7183745952157;100.0;763144.0;276.05;283.6630993418991;290.35;2715506.85
2017-04-06;0.0;2.95039082855654;9.3;28309.0;0.0;0.000792161767771524;3.2;7.6000000000000005;41.0;79.41969775924962;100.0;762032.0;274.05;282.80541427826995;291.35;2713517.95
2017-04-07;0.0;2.5270583324637377;7.7;24216.8;0.0;0.00043827611395178966;0.2;4.2;34.0;75.61250130876348;100.0;722175.0;273.65;284.02892320534227;294.05;2722133.2
2017-04-08;0.0;3.199312356740988;9.2;30707.0;0.0;0.00016671876628112953;0.2;1.6;26.0;67.69483225672015;100.0;649735.0;275.25;287.71400291727446;298.05;2761479.0
2017-04-09;0.0;3.075505524286012;9.7;29506.4;0.0;0.0001459701803774372;0.2;1.4000000000000001;26.0;76.16553737099969;100.0;730656.0;276.55;286.6552434066507;299.75;2749883.75
2017-04-10;0.0;3.6968518711560514;11.7;35463.9;0.0;0.00328364432398624;2.0;31.5;45.0;81.37406015037594;100.0;779238.0;274.85;283.50579573934834;292.15;2714851.5
2017-04-11;0.0;2.5306567818732377;8.2;24236.1;0.0;0.0003550172287772789;0.2;3.4000000000000004;38.0;76.09930040722564;100.0;728803.0;273.05;283.00714733214994;291.75;2710359.45
2017-04-12;0.0;2.988079331941545;10.5;28625.8;0.0;0.00027139874739039665;0.2;2.6;33.0;76.86628392484343;100.0;736379.0;273.55;282.84470772442586;292.95;2709652.3
2017-04-13;0.0;2.3329858215179318;7.5;22378.0;0.0;0.0001042535446205171;0.2;1.0;52.0;80.8861551292744;100.0;775860.0;272.85;283.1948915763136;289.85;2716405.4
2017-04-14;0.0;2.45491076088091;8.7;23520.5;0.0;0.00020874647740319382;0.2;2.0;47.0;78.14299133702119;100.0;748688.0;273.55;282.76645965974325;289.15;2709185.45
2017-04-15;0.0;3.3149854105877448;9.7;31810.6;0.0;0.0007711546477699041;0.4;7.4;55.0;82.46665277198832;96.0;791350.0;279.75;284.1688411838266;289.15;2726884.2
2017-04-16;0.0;2.956438841425297;9.6;28375.9;0.0;2.083767451552407e-05;0.2;0.2;42.0;73.4464471764951;100.0;704939.0;277.25;283.77226505521986;290.95;2723646.2
2017-04-17;0.0;3.099249843717441;9.2;29746.6;0.0;0.0003959158157949573;0.2;3.8000000000000003;46.0;80.38372577620338;100.0;771523.0;273.75;283.0930714732236;290.25;2717127.3
2017-04-18;0.0;3.927344726969571;14.1;37686.8;0.0;0.000562734472696957;0.2;5.4;35.0;73.52688620258441;100.0;705564.0;273.25;282.4393497290538;290.55;2710288.0
2017-04-19;0.0;4.688986141502553;13.4;45000.2;0.0;2.083984578514119e-05;0.2;0.2;29.0;61.801396269667606;97.0;593108.0;271.95;281.7253256225904;289.95;2703717.95
2017-04-20;0.0;4.105438413361169;13.2;39330.1;0.0;0.00010438413361169103;0.2;1.0;20.0;57.49911301262652;97.0;551014.0;271.55;281.3808254200146;290.15;2696472.45
2017-04-21;0.0;2.9998645833333333;9.7;28798.7;0.0;6.251953735542357e-05;0.2;0.6000000000000001;17.0;60.69496822585686;99.0;582611.0;271.45;283.190608396708;292.95;2718346.65
2017-04-22;0.0;3.7187643259012293;11.0;35692.7;0.0;0.00039595706991768265;0.2;3.8000000000000003;36.0;72.75567826630548;100.0;698309.0;273.65;284.5756095019796;294.05;2731356.7
2017-04-23;0.0;3.7016984474314887;11.0;35525.2;0.0;0.00014587892049598835;0.2;1.4000000000000001;30.0;67.44847348129623;100.0;647303.0;275.05;284.5501146191518;292.75;2730827.45
2017-04-24;0.0;2.638144867118291;9.3;25313.0;0.0;0.0002083984578514119;0.2;2.0;35.0;68.99343544857769;100.0;662130.0;272.55;284.1761331666146;293.05;2727238.35
2017-04-25;0.0;4.951448822180529;13.9;47504.2;0.0;0.007212841359182823;0.6;69.2;33.0;67.61525635681534;100.0;648836.0;271.75;280.84684243434765;285.55;2695006.3
2017-04-26;0.0;3.909727585846989;13.0;37459.1;0.0;0.00642939150401837;0.8;61.6;34.0;70.72585019820572;99.0;677978.0;270.25;279.12310661381184;286.25;2675674.1
2017-04-27;0.0;2.9840766331658295;11.3;28503.9;0.0;0.002449748743718593;0.8;23.400000000000002;34.0;68.78287269681742;100.0;657014.0;270.65;280.0446608040201;287.05;2674986.6
2017-04-28;0.0;2.242612866228756;9.5;21508.9;0.0;0.0018142008132624337;0.4;17.400000000000002;50.0;76.1087477843812;100.0;729959.0;272.85;282.2583932853717;288.05;2707140.25
2017-04-29;0.0;4.2931867902906555;15.0;41210.3;0.0;0.00016668402958641527;0.2;1.6;30.0;64.17887279924992;100.0;616053.0;271.85;284.1271538701948;291.85;2727336.55
2017-04-30;0.0;5.087944149213296;19.7;48829.0;0.0;0.07318674447686536;4.6;702.3000000000001;46.0;81.88338891204668;100.0;785753.0;277.75;282.7106919549812;287.85;2712891.8
2017-05-01;1.0;6.793434764485203;20.1;65189.8;0.0;0.020414756148395167;1.6;195.9;51.0;76.00375156315131;99.0;729332.0;277.65;283.0956231763235;287.65;2716585.6
2017-05-02;0.0;3.195706096925482;11.7;30662.8;0.0;0.002304003336113428;1.8;22.1;42.0;79.78791036998437;100.0;765565.0;278.45;284.9160552371026;291.65;2733769.55
2017-05-03;0.0;3.919516263552961;12.5;37596.0;0.0;0.0007919966652771989;0.8;7.6000000000000005;1.0;79.97853048462741;100.0;767394.0;277.25;283.9047768043388;292.05;2722079.0
2017-05-04;0.0;4.974838238363598;14.7;47668.9;0.0;0.00029221456898351076;0.2;2.8000000000000003;45.0;79.08055932380256;100.0;757829.0;275.25;284.5880778461859;292.15;2727207.55
2017-05-05;0.5;6.90609551738584;19.6;65939.4;0.0;0.02961993508533138;1.2;282.90000000000003;41.0;78.16211407639979;100.0;746839.0;280.35;286.1798587127158;293.75;2734448.55
2017-05-06;0.0;4.052501042100876;11.4;38887.8;0.0;0.047717323327079425;2.4;457.8;50.0;87.97894736842105;100.0;844158.0;281.75;286.19204273058887;292.15;2746012.65
2017-05-07;0.0;2.7397374453011043;9.1;26296.0;0.0;0.0019795790789747863;0.4;19.0;55.0;85.23984163367368;100.0;818132.0;279.05;285.69740570952285;292.95;2742123.7
2017-05-08;0.0;3.4733277766201294;14.0;33337.0;0.0;0.0005209418628881017;0.2;5.0;45.0;80.36538862262971;100.0;771347.0;275.35;284.65969993748695;294.15;2732163.8
2017-05-09;0.0;5.47577685088634;16.3;52512.7;0.0;0.0025633010315723667;12.7;24.6;29.0;70.17175612298072;98.0;673298.0;277.25;284.71587806149034;292.85;2731848.85
2017-05-10;0.0;4.555349515574539;15.0;43726.8;0.0;0.0012501302218981144;0.6;12.0;34.0;73.6281904365038;100.0;706757.0;276.05;286.3142462756537;295.35;2748330.45
2017-05-11;0.0;3.43505315822389;12.4;32955.9;0.0;0.02480450422270879;2.9;237.9;65.0;90.68511569731082;100.0;870033.0;282.35;286.49266208046697;292.15;2748610.6
2017-05-12;0.0;4.682298395499062;16.7;44940.7;0.0;0.01565951239841634;2.4;150.3;56.0;87.05855386538862;100.0;835588.0;283.55;287.0112419254011;292.95;2754733.9
2017-05-13;0.5;5.304073765367785;16.6;50908.5;0.0;0.0175018231065736;2.9;168.0;41.0;79.83164913011773;100.0;766304.0;282.05;286.91495468277947;293.55;2754096.65
2017-05-14;0.0;3.942441921033441;12.2;37843.5;0.0;0.004958849880195854;1.2;47.6;37.0;76.04500468798834;100.0;729956.0;281.55;287.1363735805813;292.95;2756222.05
2017-05-15;0.0;4.395488643467389;13.9;42187.9;0.0;0.0011043967493227758;0.4;10.600000000000001;48.0;80.5507397374453;100.0;773126.0;281.95;289.35731402375495;298.05;2777251.5
2017-05-16;0.0;2.7620323084940073;10.8;26501.7;0.0;0.004190555613468154;0.4;40.2;31.0;77.98895257946847;100.0;748304.0;285.75;291.6261542470037;301.55;2798152.95
2017-05-17;0.0;2.5405084392581787;11.2;24383.8;0.0;0.06546155449051887;1.8;628.3000000000001;56.0;93.67378620545946;100.0;899081.0;282.05;287.5045947072307;296.85;2759469.1
2017-05-18;0.0;3.409760416666667;13.5;32733.7;0.0;0.011968306922435364;3.7;114.80000000000001;48.0;82.79;100.0;794784.0;279.05;284.30685416666665;289.05;2729345.8
2017-05-19;0.0;2.8943298969072164;12.2;27513.5;0.0;0.014714240606251974;4.8;139.8;50.0;81.11098253734484;100.0;771041.0;277.35;283.58264254155273;289.45;2695736.6
2017-05-20;0.0;3.1001056300834477;9.6;29348.7;0.0;0.002620179609086107;1.2;24.8;48.0;79.21119915478077;100.0;749734.0;276.45;284.71028526148973;290.75;2694782.85
2017-05-21;0.0;3.2974479166666666;9.6;31655.5;0.0;0.00031259768677711783;0.2;3.0;42.0;73.8990625;100.0;709431.0;277.25;287.61118749999997;295.55;2761067.4
2017-05-22;0.0;3.5684260529927156;13.6;33803.7;0.0;8.336807002917883e-05;0.2;0.8;37.0;74.00687786577741;99.0;710170.0;280.65;289.7890724335591;300.55;2780526.15
2017-05-23;0.0;2.474364180380423;7.8;23155.1;0.0;0.0003959158157949573;0.2;3.8000000000000003;50.0;84.24703063138153;100.0;808603.0;280.95;288.8079495728277;297.75;2771978.7
2017-05-24;0.0;2.9571581999785197;10.9;27534.1;0.0;0.00018826482585503608;0.2;1.8;14.0;83.57401212628058;100.0;799469.0;284.85;290.5546358308916;299.75;2776540.1
2017-05-25;0.0;3.917852564102564;12.1;36671.1;0.0;0.0005626172119191498;0.2;5.4;38.0;71.66604166666667;100.0;687994.0;283.95;293.29127083333333;302.15;2815596.2
2017-05-26;0.0;3.403679467925338;10.0;31729.1;0.0;0.00041841004184100416;0.6;4.0;36.0;65.77689492943021;98.0;629156.0;284.05;294.77512284370096;303.95;2819524.05
2017-05-27;0.0;3.498835096719034;12.9;32738.6;0.0;0.0007298509018871859;0.4;7.0;44.0;79.82805335556482;100.0;766030.0;284.65;290.82609420591916;300.25;2790767.2
2017-05-28;0.0;2.578429487179487;12.3;24134.1;0.0;0.04486000835770999;12.0;429.40000000000003;53.0;90.76985616010006;100.0;870846.0;284.45;290.3194600792162;302.05;2785324.9
2017-05-29;0.0;2.924070115433946;10.4;27357.6;0.0;0.02119854090672225;10.3;203.4;65.0;92.32965085982282;100.0;885903.0;285.65;289.27361646690986;295.15;2775580.35
2017-05-30;0.0;2.311605415860735;8.2;21511.8;0.0;0.00010473397570171764;0.2;1.0;54.0;83.12760389406469;100.0;794118.0;283.15;289.0429550926411;294.05;2761227.35
2017-05-31;0.0;1.8763442009620526;5.6;17553.2;0.0;0.0002083984578514119;0.2;2.0;43.0;80.37126185266229;100.0;771323.0;281.65;289.9379024695217;299.15;2782534.05
2017-06-01;0.0;1.802724941226758;7.2;16869.9;0.0;0.0004792665138570536;0.2;4.6000000000000005;39.0;76.68024588455928;100.0;735977.0;281.95;291.3270889768702;301.55;2796157.4
2017-06-02;0.0;2.4663313356164385;8.8;23045.4;0.0;0.0013981636060100167;0.4;13.4;42.0;80.85817082073208;100.0;775349.0;282.15;290.10932415519403;300.05;2781568.2
2017-06-03;0.0;3.3735520410344093;12.3;31569.7;0.0;0.0010418837257762034;1.4;10.0;37.0;74.42988122525526;99.0;714378.0;280.65;287.8438007918316;294.65;2762724.8
2017-06-04;0.0;3.0361042846457957;11.1;28414.9;0.0;0.006542348161266799;4.2;62.800000000000004;40.0;78.0343785811022;100.0;749052.0;278.85;286.89256693405565;294.45;2753881.75
2017-06-05;0.0;6.3295073207224535;20.9;59225.2;0.0;0.06978062349113048;2.9;664.8000000000001;49.0;85.76341844710787;100.0;822900.0;279.25;286.8278264040846;292.85;2752686.65
2017-06-06;1.2;7.583160261214003;19.6;70834.3;0.0;0.010322513307587934;2.4;98.9;49.0;74.95868544600938;96.0;718479.0;281.95;286.0952269170579;291.15;2742222.75
2017-06-07;0.5;4.727397260273973;13.2;44172.8;0.0;0.00010431879824744419;0.2;1.0;47.0;75.93459893605925;97.0;727985.0;281.45;287.39980183562784;292.95;2755589.3
2017-06-08;0.0;4.480246120920278;12.1;41867.9;0.0;0.001671018276762402;0.8;16.0;49.0;83.20033388981636;100.0;797392.0;282.95;289.0551752921536;298.35;2770304.8
2017-06-09;0.0;3.9212613575628006;10.0;36683.4;0.0;0.0006254560617116648;0.2;6.0;42.0;77.95518966235932;100.0;748058.0;282.65;288.94308045018755;295.85;2772697.8
2017-06-10;0.0;4.471640992725717;11.7;41800.9;0.0;0.00047976637463496044;0.2;4.6000000000000005;47.0;79.3061118064247;100.0;760387.0;284.25;291.17586566541513;299.45;2791794.2
2017-06-11;0.0;3.858301158301159;11.7;35974.8;0.0;0.0007319113341698034;0.2;7.0;41.0;82.11940610623171;100.0;785390.0;282.55;289.9117105813467;297.35;2772715.6
2017-06-12;0.0;2.740121807885458;8.6;25644.8;0.0;0.0005209418628881017;0.2;5.0;43.0;77.14876549640587;100.0;740551.0;280.15;287.50453693093027;296.35;2759756.05
2017-06-13;0.0;2.839788167326415;9.2;26543.5;0.0;0.0005008347245409016;0.2;4.800000000000001;40.0;76.69127306850172;100.0;735546.0;278.45;288.8660012509121;299.25;2771091.55
2017-06-14;0.0;2.0371620899668765;7.2;19065.8;0.0;0.00022923830363655312;0.8;2.2;38.0;73.14776990412672;100.0;701926.0;283.65;292.4266152563568;303.55;2806125.8
2017-06-15;0.0;3.6237550758709123;12.9;33911.1;0.0;0.0005835156819839534;0.2;5.6000000000000005;37.0;77.78578870598041;100.0;746588.0;283.55;289.8518962283809;300.75;2781998.5
2017-06-16;0.0;2.902031216591832;8.7;27145.6;0.0;0.0005419489317352788;0.2;5.2;42.0;73.9479883260371;100.0;709457.0;280.75;289.56972065874504;298.45;2778131.9
2017-06-17;0.0;3.0351053588619106;9.8;28375.2;0.0;0.0002294295546980916;0.2;2.2;36.0;70.47684605757196;100.0;675732.0;282.25;292.43699415936584;303.15;2803885.9
2017-06-18;0.0;3.530074786324786;11.8;33041.5;0.0;6.258475018253886e-05;0.2;0.6000000000000001;33.0;67.72541666666666;99.0;650164.0;283.05;294.78871875000004;306.05;2829971.7
2017-06-19;0.0;2.8674291822554783;9.7;26824.8;0.0;0.00012501302218981145;0.2;1.2000000000000002;30.0;67.00197957907898;99.0;643085.0;285.75;296.98394103552454;309.45;2850748.85
2017-06-20;0.0;1.8245672152169266;9.1;17074.3;0.0;0.00012503907471084715;0.8;1.2;31.0;71.22713065221922;100.0;683638.0;288.65;297.13583038132947;308.95;2851909.7
2017-06-21;0.0;2.3733005557930738;10.8;22204.6;0.0;0.00033343753256225906;0.2;3.2;25.0;78.38949671772428;100.0;752304.0;287.45;294.72410649161196;307.15;2828467.25
2017-06-22;0.0;3.2216493742646275;13.2;30119.2;0.0;0.00033406409854890907;0.2;3.2;51.0;80.46084054645948;100.0;771539.0;285.35;291.89445719053083;303.05;2798975.95
2017-06-23;0.0;3.337943565626336;9.6;31229.8;0.0;4.2657566385837694e-05;0.2;0.4;44.0;75.05585660691955;100.0;720236.0;283.95;290.5873280533556;299.05;2788476.0
2017-06-24;0.0;4.30981022836925;10.6;40197.6;0.0;0.002141191435234259;0.6;20.2;41.0;80.24699487822724;100.0;767723.0;283.85;291.03310860248774;299.25;2784313.75
2017-06-25;0.0;3.2960256410256408;9.4;30850.8;0.0;0.0004026276753549481;0.4;3.8000000000000003;40.0;79.20916666666666;99.0;760408.0;285.25;291.3380625;301.45;2796845.4
2017-06-26;0.0;2.633490112239444;8.8;24636.3;0.0;0.0007055050774986639;0.2;6.6000000000000005;46.0;82.75643564356436;100.0;794048.0;284.95;290.82870766023973;302.05;2790501.45
2017-06-27;0.0;1.9638461538461538;9.7;18381.6;0.0;0.01845359716098505;2.2;171.6;59.0;87.79331306990882;100.0;837636.0;284.75;289.4395922859239;297.65;2761543.15
2017-06-28;0.0;3.650347259322577;12.1;34163.6;0.0;0.023838274932614555;4.2;221.1;49.0;82.32259080411505;100.0;784205.0;283.35;289.20440898593324;297.15;2754961.2
